depth	total_samples_in_comparison	mapped_samples	mapped_cases	mapped_controls	DCST	Condition	n_DCST	n_cases	prev_DCST	prev_pop	OR	CI_low	CI_high	p_value	q_value	cohort	cohort_slug	comparison	comparison_display	n_controls	bayes_or	bayes_cri_lo	bayes_cri_hi	bayes_pr_gt1
2	254	223	179	44	Alistipes__Bacteroides	Crohn_vs_Healthy	1	0	0.0	0.802690582959641	0.0			0.197309417040359	0.650396184962154	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	1	0.04665384900401211	8.940446430650919e-05	1.3898535382526052	0.03965
2	254	223	179	44	Muribaculaceae__Bacteroides	Crohn_vs_Healthy	1	0	0.0	0.802690582959641	0.0			0.197309417040359	0.650396184962154	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	1	0.04695448201640391	8.51117387877582e-05	1.4593187279752824	0.04225
2	254	223	179	44	Escherichia-Shigella__Bacteroides	Crohn_vs_Healthy	10	10	1.0	0.802690582959641	inf			0.216798728320718	0.650396184962154	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	11.49864556244008	0.8950378871206408	5482.471574634167	0.96705
2	254	223	179	44	Bacteroides__Akkermansia	Crohn_vs_Healthy	5	3	0.6	0.802690582959641	0.357954545454545	0.0579623826452168	2.21059678301793	0.256229145144131	0.704630149146361	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	2	0.34557042680931227	0.059190884752530065	2.3393011003575532	0.12505
2	254	223	179	44	Bacteroides__Alistipes	Crohn_vs_Healthy	6	4	0.666666666666667	0.802690582959641	0.48	0.0850542638232881	2.70885890540053	0.337939426028309	0.793929499862594	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	2	0.45727809694843136	0.09188765388217834	2.905147083937175	0.1815
2	254	223	179	44	Bacteroides__Sutterella	Crohn_vs_Healthy	7	7	1.0	0.802690582959641	inf			0.349934337001724	0.793929499862594	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	8.255216988752348	0.5930258327868378	4089.7115418637595	0.9296
2	254	223	179	44	Escherichia-Shigella__Lachnospiraceae	Crohn_vs_Healthy	8	8	1.0	0.802690582959641	inf			0.36103609226064	0.793929499862594	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	9.400514732356537	0.7103423697192324	4122.248236915859	0.9465
2	254	223	179	44	Bacteroides__UCG-002	Crohn_vs_Healthy	9	6	0.666666666666667	0.802690582959641	0.473988439306358	0.113755541602963	1.97498106404537	0.384935515084894	0.793929499862594	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	3	0.46177371659503696	0.12017726164682259	2.135584350339906	0.14825
2	254	223	179	44	Bacteroides__Agathobacter	Crohn_vs_Healthy	5	5	1.0	0.802690582959641	inf			0.585747878308124	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	5.773504974604707	0.4022947293522639	2347.282090935517	0.87385
2	254	223	179	44	Bacteroides__Faecalibacterium	Crohn_vs_Healthy	36	28	0.777777777777778	0.802690582959641	0.834437086092715	0.351071721833734	1.98331340106242	0.652807795732053	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	8	0.8273900919654339	0.36675797153501594	2.038395609227399	0.33345
2	254	223	179	44	Bacteroides__Bifidobacterium	Crohn_vs_Healthy	11	10	0.909090909090909	0.802690582959641	2.54437869822485	0.316998098003879	20.4224031650221	0.696832931533716	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	1	2.198190341006355	0.441137403980618	24.51630560542045	0.81345
2	254	223	179	44	Agathobacter__Bacteroides	Crohn_vs_Healthy	1	1	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	1.2752366801339052	0.042089563943937355	652.6628775534133	0.5497
2	254	223	179	44	Bacteroides__Christensenellaceae_R-7_group	Crohn_vs_Healthy	4	3	0.75	0.802690582959641	0.732954545454545	0.0743990335209612	7.22082452255408	1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	1	0.6616617433620773	0.09429369099692166	7.955935697604862	0.35005
2	254	223	179	44	Bacteroides__Dialister	Crohn_vs_Healthy	2	2	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	2.3658730434676913	0.11632501351169296	1153.745210481007	0.68335
2	254	223	179	44	Bacteroides__Paraprevotella	Crohn_vs_Healthy	6	5	0.833333333333333	0.802690582959641	1.23563218390805	0.140678067303385	10.8530556551983	1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	1	1.07111075336396	0.1869416118447363	13.053105823364188	0.52615
2	254	223	179	44	Bacteroides__Prevotellaceae_NK3B31_group	Crohn_vs_Healthy	2	2	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	2.351122003152293	0.11836035360743144	1173.881606622196	0.68325
2	254	223	179	44	Bacteroides__Roseburia	Crohn_vs_Healthy	1	1	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	1.2541498894554417	0.041409113808314205	625.8365691992394	0.5455
2	254	223	179	44	Bacteroides__Ruminococcus	Crohn_vs_Healthy	3	3	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	3.428087799197971	0.21329808423290714	1454.2446953754593	0.7667
2	254	223	179	44	Bifidobacterium__Bacteroides	Crohn_vs_Healthy	19	16	0.842105263157895	0.802690582959641	1.34151329243354	0.373063743625711	4.82399575012424	1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	3	1.2941709850596914	0.4177989234646575	5.382712001880635	0.6613
2	254	223	179	44	Escherichia-Shigella__Bifidobacterium	Crohn_vs_Healthy	1	1	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	1.260297972795315	0.04211985675668258	584.5324315097823	0.54705
2	254	223	179	44	Escherichia-Shigella__Blautia	Crohn_vs_Healthy	4	4	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	4.53747274299955	0.30490673865759643	2032.1282759634025	0.83285
2	254	223	179	44	Escherichia-Shigella__UCG-002	Crohn_vs_Healthy	2	2	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	2.3595730950987774	0.12159445154037667	1025.5896530505245	0.6861
2	254	223	179	44	Lachnospiraceae__Bacteroides	Crohn_vs_Healthy	1	1	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	1.2613864061301236	0.04091643611148348	525.8225955673237	0.54625
2	254	223	179	44	Streptococcus__Veillonella	Crohn_vs_Healthy	1	1	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	1.2676436698097935	0.041452850214107065	630.5315172430561	0.5476
2	254	223	179	44	Veillonella__Streptococcus	Crohn_vs_Healthy	3	3	1.0	0.802690582959641	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	Crohn_vs_Healthy	Crohn vs healthy	0	3.5371344417786763	0.2160958121583158	1546.2634254701343	0.77415
2	533	492	448	44	Akkermansia__Bacteroides	IBD_vs_Healthy	14	8	0.571428571428571	0.910569105691057	0.115151515151515	0.0379801386786874	0.349126461961299	0.0006366720720739	0.0261035549550331	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	6	0.11476080330987667	0.03883105594630576	0.3527910632575224	0.0003
2	533	492	448	44	Bacteroides__Prevotellaceae	IBD_vs_Healthy	4	1	0.25	0.910569105691057	0.0305741983594333	0.0031094825628153	0.300622880636321	0.0025164097161837	0.051586399181766	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	3	0.034652217316967264	0.0027495420322775897	0.23371304345976593	0.00055
2	533	492	448	44	Faecalibacterium__Bifidobacterium	IBD_vs_Healthy	2	0	0.0	0.910569105691057	0.0			0.0078320335138178	0.0821304781304133	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	2	0.010027038768643238	2.1844584238592417e-05	0.18788637662399382	0.00115
2	533	492	448	44	Faecalibacterium__Bacteroides	IBD_vs_Healthy	35	27	0.771428571428571	0.910569105691057	0.288598574821853	0.122215105473888	0.681496260762954	0.0080127295736988	0.0821304781304133	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	8	0.28633271814427574	0.1265332456607615	0.709107528462123	0.00405
2	533	492	448	44	Faecalibacterium__Agathobacter	IBD_vs_Healthy	5	3	0.6	0.910569105691057	0.141573033707865	0.0230077516141824	0.871137876023206	0.0657198320307979	0.538902622652543	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	2	0.13749713283366477	0.023891141756488803	0.9122347623873343	0.02075
2	533	492	448	44	Bacteroides__Agathobacter	IBD_vs_Healthy	32	32	1.0	0.910569105691057	inf			0.100085723741611	0.683919112234343	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	15.033546312139531	1.2411496853102628	6899.503007320582	0.98645
2	533	492	448	44	Bacteroides__Blautia	IBD_vs_Healthy	24	24	1.0	0.910569105691057	inf			0.152871089860065	0.854628594559254	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	10.670755257144576	0.9061281602135014	5386.554125078126	0.96875
2	533	492	448	44	Muribaculaceae__Bacteroides	IBD_vs_Healthy	2	1	0.5	0.910569105691057	0.0961968680089485	0.0059116704670121	1.56535068494915	0.171029755104068	0.854628594559254	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	1	0.09635361190120988	0.006413517613111319	1.5433828298432923	0.04245
2	533	492	448	44	Bacteroides__Ruminococcus	IBD_vs_Healthy	21	21	1.0	0.910569105691057	inf			0.241876354071103	0.854628594559254	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	9.680048777855756	0.8022184522677493	4938.386940382455	0.9565
2	533	492	448	44	Alistipes__Bacteroides	IBD_vs_Healthy	3	2	0.666666666666667	0.910569105691057	0.192825112107623	0.0171323249666368	2.17025558012261	0.245467899543703	0.854628594559254	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	1	0.17547316398875706	0.019995927250828313	2.3741266597095287	0.08315
2	533	492	448	44	Bacteroides__Escherichia-Shigella	IBD_vs_Healthy	23	23	1.0	0.910569105691057	inf			0.250135198407587	0.854628594559254	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	10.478240534765206	0.8735276555413791	4616.059919713193	0.965
2	533	492	448	44	Bacteroides__Parabacteroides	IBD_vs_Healthy	23	23	1.0	0.910569105691057	inf			0.250135198407587	0.854628594559254	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	10.749633451537406	0.8966035773758728	5772.775030918638	0.96715
2	533	492	448	44	Escherichia-Shigella__Bacteroides	IBD_vs_Healthy	16	16	1.0	0.910569105691057	inf			0.382307845405792	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	7.0399099866944965	0.5987997929581625	3339.168219905411	0.9255
2	533	492	448	44	Bifidobacterium__Bacteroides	IBD_vs_Healthy	22	19	0.863636363636364	0.910569105691057	0.605283605283605	0.171842834321804	2.13199604319278	0.434460250655832	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	3	0.579677813813773	0.1920543966855641	2.406391491267861	0.2012
2	533	492	448	44	Bacteroides__UCG-002	IBD_vs_Healthy	24	21	0.875	0.910569105691057	0.672131147540984	0.192287175190034	2.34940410897551	0.464646571476855	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	3	0.6412475346117585	0.21571436792836363	2.6630151803648014	0.24275
2	533	492	448	44	Bacteroides__Akkermansia	IBD_vs_Healthy	16	14	0.875	0.910569105691057	0.67741935483871	0.148887907381757	3.0821642293182	0.645633317787328	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	2	0.6262123191745154	0.17843544583008542	3.474119823402393	0.2738
2	533	492	448	44	Bacteroides__Alistipes	IBD_vs_Healthy	18	16	0.888888888888889	0.910569105691057	0.777777777777778	0.172896378664777	3.49884871086764	0.670180380931136	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	2	0.720043473316144	0.2120931451741317	4.151538641346039	0.3303
2	533	492	448	44	Bacteroides__Faecalibacterium	IBD_vs_Healthy	107	99	0.925233644859813	0.910569105691057	1.27650429799427	0.574747955804035	2.83509181084138	0.70197803515955	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	8	1.249649580720569	0.5968374753869155	2.894299088588495	0.71705
2	533	492	448	44	Agathobacter__Bacteroides	IBD_vs_Healthy	3	3	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	1.3618219579622028	0.08253563978149464	587.9724445427747	0.56405
2	533	492	448	44	Agathobacter__Faecalibacterium	IBD_vs_Healthy	2	2	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.917448629738958	0.047950505356254225	407.7196562131219	0.4826
2	533	492	448	44	Bacteroides__Bifidobacterium	IBD_vs_Healthy	20	19	0.95	0.910569105691057	1.9044289044289	0.248819183413624	14.576245296952	1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	1	1.6439002791559656	0.362226527183108	19.037127057811556	0.7133
2	533	492	448	44	Bacteroides__Christensenellaceae_R-7_group	IBD_vs_Healthy	10	9	0.9	0.910569105691057	0.881548974943052	0.10907710831337	7.12458009970817	1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	1	0.7499753823205444	0.15340237478854904	9.135723749769687	0.38645
2	533	492	448	44	Bacteroides__Dialister	IBD_vs_Healthy	3	3	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	1.3831764519270702	0.08350738245667881	750.0798220727462	0.5693
2	533	492	448	44	Bacteroides__Lachnospiraceae	IBD_vs_Healthy	2	2	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.9494393632395607	0.050743824940438005	511.11660197195613	0.49005
2	533	492	448	44	Bacteroides__Muribaculaceae	IBD_vs_Healthy	8	8	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	3.6000389094323832	0.2790953797476366	1607.9846230076398	0.78795
2	533	492	448	44	Bacteroides__Paraprevotella	IBD_vs_Healthy	10	9	0.9	0.910569105691057	0.881548974943052	0.10907710831337	7.12458009970817	1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	1	0.7610371708180427	0.1530769052739657	9.283383545144945	0.3927
2	533	492	448	44	Bacteroides__Prevotellaceae_NK3B31_group	IBD_vs_Healthy	7	7	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	3.12760062697103	0.24063557543344083	1595.344056398079	0.76375
2	533	492	448	44	Bacteroides__Roseburia	IBD_vs_Healthy	2	2	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.9143895032105407	0.04851285895944458	469.55612936343294	0.48365
2	533	492	448	44	Bacteroides__Ruminococcaceae	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.5001561355564035	0.016535459508260814	257.36308615249175	0.37475
2	533	492	448	44	Bacteroides__Sutterella	IBD_vs_Healthy	8	8	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	3.4956245096680236	0.27448638563731753	2064.979523528222	0.7864
2	533	492	448	44	Enterobacteriaceae__Faecalibacterium	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.5123364236674377	0.017361959724083692	253.48531872672586	0.3802
2	533	492	448	44	Escherichia-Shigella__Bifidobacterium	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.4957027460625806	0.016137691582838773	242.93313621973468	0.37285
2	533	492	448	44	Escherichia-Shigella__Blautia	IBD_vs_Healthy	5	5	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	2.2435168565291237	0.15875953257849182	1266.1868530627542	0.6759
2	533	492	448	44	Escherichia-Shigella__Enterobacterales	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.5182354543765997	0.017335964485296236	259.24448122532266	0.3783
2	533	492	448	44	Escherichia-Shigella__Faecalibacterium	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.5141577501721841	0.016274354838220033	263.52824207433906	0.37415
2	533	492	448	44	Escherichia-Shigella__Lachnospiraceae	IBD_vs_Healthy	8	8	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	3.5273684724464807	0.2733389689628653	1701.386490121814	0.7862
2	533	492	448	44	Escherichia-Shigella__UCG-002	IBD_vs_Healthy	2	2	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.9377523701426507	0.04965935829547321	450.7198186863069	0.4863
2	533	492	448	44	Lachnospiraceae__Bacteroides	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.5042117259071461	0.016939734528856366	284.1374358614284	0.37395
2	533	492	448	44	Prevotellaceae_NK3B31_group__Bacteroides	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.5118992852428822	0.01659659354799251	254.9680403074699	0.37695
2	533	492	448	44	Streptococcus__Veillonella	IBD_vs_Healthy	1	1	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	0.5207488308822221	0.01721698613074555	214.66073305834013	0.38285
2	533	492	448	44	Veillonella__Streptococcus	IBD_vs_Healthy	3	3	1.0	0.910569105691057	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	IBD_vs_Healthy	IBD vs healthy	0	1.4390023005885348	0.08368429776238959	609.9875396929004	0.5743
2	333	313	269	44	Bacteroides__Prevotellaceae	UC_vs_Healthy	3	0	0.0	0.859424920127795	0.0			0.0026164419392489	0.046776891636987	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	3	0.010917497429621446	2.51904929072287e-05	0.18645899396539714	0.00025
2	333	313	269	44	Akkermansia__Bacteroides	UC_vs_Healthy	12	6	0.5	0.859424920127795	0.144486692015209	0.0443256519463124	0.470977938345578	0.0026729652363992	0.046776891636987	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	6	0.1436677860248779	0.04429773111491727	0.47646515473103046	0.00095
2	333	313	269	44	Faecalibacterium__Bifidobacterium	UC_vs_Healthy	2	0	0.0	0.859424920127795	0.0			0.0193741295977718	0.176147175866722	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	2	0.016446367341563704	3.178772664269358e-05	0.30595686980481757	0.0027
2	333	313	269	44	Bacteroides__Agathobacter	UC_vs_Healthy	27	27	1.0	0.859424920127795	inf			0.0201311058133397	0.176147175866722	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	21.254576080134264	1.881261556116062	9473.728319759986	0.9972
2	333	313	269	44	Bifidobacterium__Bacteroides	UC_vs_Healthy	6	3	0.5	0.859424920127795	0.154135338345865	0.0300860151040647	0.789659329918518	0.038312706994845	0.23123693143297	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	3	0.15434424042747502	0.029977442124290554	0.8009442985682349	0.0142
2	333	313	269	44	Faecalibacterium__Bacteroides	UC_vs_Healthy	28	20	0.714285714285714	0.859424920127795	0.36144578313253	0.148236662950833	0.881314052432629	0.0396406168170805	0.23123693143297	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	8	0.3577552596472537	0.15234280967898417	0.9022952551268503	0.01575
2	333	313	269	44	Bacteroides__Ruminococcus	UC_vs_Healthy	18	18	1.0	0.859424920127795	inf			0.0875936748269807	0.437968374134904	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	13.703699651134894	1.1643841648038575	6137.493743897886	0.98415
2	333	313	269	44	Faecalibacterium__Agathobacter	UC_vs_Healthy	5	3	0.6	0.859424920127795	0.236842105263158	0.0384289565672138	1.45968529557584	0.14642395823464	0.640604817276551	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	2	0.22965727537726574	0.039499331288001975	1.565008700752022	0.0649
2	333	313	269	44	Bacteroides__Parabacteroides	UC_vs_Healthy	12	12	1.0	0.859424920127795	inf			0.22873722484687	0.88953365218227	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	9.000537300179188	0.7114792862837489	4616.57279324539	0.9453
2	333	313	269	44	Muribaculaceae__Bacteroides	UC_vs_Healthy	2	1	0.5	0.859424920127795	0.16044776119403	0.0098499989672392	2.61355195648226	0.261776030146637	0.91621610551323	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	1	0.15685859387571996	0.01013458375699877	2.5591025308577793	0.0864
2	333	313	269	44	Bacteroides__Faecalibacterium	UC_vs_Healthy	79	71	0.89873417721519	0.859424920127795	1.61363636363636	0.715930520491411	3.63697627007483	0.34866707558695	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	8	1.600668632433078	0.7410910155808393	3.747856700197171	0.8793
2	333	313	269	44	Alistipes__Bacteroides	UC_vs_Healthy	3	2	0.666666666666667	0.859424920127795	0.322097378277154	0.028583937276915	3.62954620589669	0.366219292762547	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	1	0.2966248452197989	0.03287932375866227	4.2009112340482915	0.15985
2	333	313	269	44	Bacteroides__Paraprevotella	UC_vs_Healthy	5	4	0.8	0.859424920127795	0.649056603773585	0.0708530285122809	5.94575113792181	0.533613090581814	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	1	0.5687190738352561	0.09200564027566105	7.360888877872748	0.30335
2	333	313	269	44	Bacteroides__Muribaculaceae	UC_vs_Healthy	8	8	1.0	0.859424920127795	inf			0.606052659912061	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	5.945749278878889	0.45729722199551837	2775.2021795184833	0.8884
2	333	313	269	44	Bacteroides__Blautia	UC_vs_Healthy	9	9	1.0	0.859424920127795	inf			0.619291873800262	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	6.920290491027215	0.5131197185778247	3311.5432363302198	0.9071
2	333	313	269	44	Bacteroides__UCG-002	UC_vs_Healthy	18	15	0.833333333333333	0.859424920127795	0.807086614173228	0.223782673897165	2.91080981129458	0.726697680989161	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	3	0.7814379208277706	0.24340218341739822	3.2004692827719174	0.3504
2	333	313	269	44	Agathobacter__Bacteroides	UC_vs_Healthy	2	2	1.0	0.859424920127795	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	1.5793740203770505	0.08313704242458594	715.1274476865044	0.5984
2	333	313	269	44	Agathobacter__Faecalibacterium	UC_vs_Healthy	2	2	1.0	0.859424920127795	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	1.5614540533457641	0.08209255325413525	727.9794358299404	0.59545
2	333	313	269	44	Bacteroides__Akkermansia	UC_vs_Healthy	13	11	0.846153846153846	0.859424920127795	0.895348837209302	0.191647555462212	4.18293642388836	1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	2	0.8280650143531444	0.22643841979049015	5.0610973214576855	0.40215
2	333	313	269	44	Bacteroides__Alistipes	UC_vs_Healthy	14	12	0.857142857142857	0.859424920127795	0.980544747081712	0.211876294285108	4.53787434915089	1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	2	0.9279532935043104	0.2493542304564574	5.318371501104045	0.4599
2	333	313	269	44	Bacteroides__Bifidobacterium	UC_vs_Healthy	10	9	0.9	0.859424920127795	1.48846153846154	0.183907291420697	12.0469272010057	1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	1	1.3111753017306036	0.25776353176686306	15.5491047049115	0.61005
2	333	313	269	44	Bacteroides__Christensenellaceae_R-7_group	UC_vs_Healthy	7	6	0.857142857142857	0.859424920127795	0.980988593155893	0.115250691005157	8.34995965324769	1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	1	0.8519854417422259	0.1604656707242538	10.465762974398444	0.4405
2	333	313	269	44	Bacteroides__Dialister	UC_vs_Healthy	1	1	1.0	0.859424920127795	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	0.8257079793785327	0.026520102224465793	498.49910739224646	0.46145
2	333	313	269	44	Bacteroides__Escherichia-Shigella	UC_vs_Healthy	6	6	1.0	0.859424920127795	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	4.44276126328116	0.3229699235265004	1886.5789566511546	0.8332
2	333	313	269	44	Bacteroides__Lachnospiraceae	UC_vs_Healthy	2	2	1.0	0.859424920127795	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	1.612065096658823	0.08364932336235878	697.6703638679707	0.5987
2	333	313	269	44	Bacteroides__Prevotellaceae_NK3B31_group	UC_vs_Healthy	5	5	1.0	0.859424920127795	inf			1.0	1.0	Halfvarson 2017	halfvarson_2017	UC_vs_Healthy	UC vs healthy	0	3.818145661984829	0.2738853110852011	1979.593764396779	0.80005
