label	n_label	n_cases	n_controls	total_cases	total_controls	or	ci_low	ci_high	p_value	q_value	mode	depth	analysis
Faecalibacterium prausnitzii__Dialister invisus	2	2	0	120	173	Inf	0.2714110839486	Inf	0.166908223853383	0.702405442049652	AGP transfer	3	uc_extent
Bacteroides dorei__Agathobacter faecis__Faecalibacterium prausnitzii	6	4	2	120	173	2.93732229243605	0.413307238722091	32.9685722687608	0.231176529482883	0.8980319029912	AGP transfer	3	uc_extent
Segatella sp.__Bacteroides dorei__Faecalibacterium prausnitzii	6	4	2	120	173	2.93732229243605	0.413307238722091	32.9685722687608	0.231176529482883	0.8980319029912	AGP transfer	3	uc_extent
Christensenellaceae R-7 group sp.__Bacteroides dorei	3	0	3	120	173	0	0	3.4832330786806	0.272055729580626	0.919226393629124	AGP transfer	3	uc_extent
Segatella sp.__Agathobacter faecis__Faecalibacterium prausnitzii	3	0	3	120	173	0	0	3.4832330786806	0.272055729580626	0.919226393629124	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Bacteroides dorei__UCG-002 sp.	4	3	1	120	173	4.38869857679287	0.347584958315639	232.545798602904	0.308612523253304	0.919226393629124	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__UCG-002 sp.	4	3	1	120	173	4.38869857679287	0.347584958315639	232.545798602904	0.308612523253304	0.919226393629124	AGP transfer	3	uc_extent
Ruminococcus bromii	4	3	1	120	173	4.38869857679287	0.347584958315639	232.545798602904	0.308612523253304	0.919226393629124	AGP transfer	3	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__Bacteroides dorei	17	9	8	120	173	1.6692350434342	0.552903297202648	5.13785349433333	0.319476681678881	0.919226393629124	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Blautia sp.	5	3	2	120	173	2.18633075043993	0.246505027984493	26.556497861538	0.403043380339889	0.919226393629124	AGP transfer	3	uc_extent
Bacteroides dorei__Bacteroides fragilis	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Bacteroides dorei__Bacteroides intestinalis	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Bacteroides dorei__Bacteroides ovatus__Bacteroides fragilis	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Bacteroides dorei__Clostridia UCG-014 ord.__Faecalibacterium prausnitzii	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Bacteroides eggerthii__Bacteroides dorei	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Bacteroides sp.__Bacteroides dorei__Bacteroides ovatus	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Enterobacterales ord.__Bacteroides dorei	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Enterobacteriaceae fam.__Bacteroides dorei__Faecalibacterium prausnitzii	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Bifidobacterium breve	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Parabacteroides distasonis__Bacteroides dorei	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Prevotellaceae fam.__Bacteroides dorei	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Segatella sp.__UCG-002 sp.	1	1	0	120	173	Inf	0.0369655669561544	Inf	0.409556313993174	0.919226393629124	AGP transfer	3	uc_extent
Akkermansia muciniphila__Bacillota phy.	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Bacteroides caccae__Akkermansia muciniphila	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Bacteroides dorei__Agathobacter faecis__Bacteroides ovatus	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides thetaiotaomicron	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Christensenellaceae R-7 group sp.	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Bacteroides dorei__Parabacteroides distasonis	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Gemmiger sp.	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Muribaculaceae fam.__Faecalibacterium prausnitzii	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__Agathobacter faecis	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__Prevotellaceae fam.	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__UCG-002 sp.	2	0	2	120	173	0	0	7.67750225602122	0.514703819720417	0.928305103424324	AGP transfer	3	uc_extent
Bacteroides caccae__Bacteroides dorei	3	2	1	120	173	2.90456699552038	0.149620578739704	172.790403750696	0.569737407174803	0.975313188553476	AGP transfer	3	uc_extent
Muribaculaceae fam.__Bacteroides dorei	3	2	1	120	173	2.90456699552038	0.149620578739704	172.790403750696	0.569737407174803	0.975313188553476	AGP transfer	3	uc_extent
UCG-002 sp.__Bacteroides dorei	3	2	1	120	173	2.90456699552038	0.149620578739704	172.790403750696	0.569737407174803	0.975313188553476	AGP transfer	3	uc_extent
Bifidobacterium breve__Faecalibacterium prausnitzii	4	1	3	120	173	0.477283074865296	0.00900127458292983	6.02615707835329	0.6468879410607	1	AGP transfer	3	uc_extent
Agathobacter faecis__Faecalibacterium prausnitzii__Bacteroides dorei	5	1	4	120	173	0.356120934187864	0.00715491640121576	3.65742781216569	0.651775305198268	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	5	1	4	120	173	0.356120934187864	0.00715491640121576	3.65742781216569	0.651775305198268	1	AGP transfer	3	uc_extent
Agathobacter faecis__Faecalibacterium prausnitzii__Gemmiger sp.	4	2	2	120	173	1.44724749996817	0.103555895267552	20.2215962639021	1	1	AGP transfer	3	uc_extent
CAG-352 bromii	4	2	2	120	173	1.44724749996817	0.103555895267552	20.2215962639021	1	1	AGP transfer	3	uc_extent
UCG-002 sp.__Faecalibacterium prausnitzii	8	3	5	120	173	0.861991999245198	0.131298919445036	4.52872980900038	1	1	AGP transfer	3	uc_extent
[Eubacterium] coprostanoligenes group fam.	3	1	2	120	173	0.719269374516094	0.0120838109878706	13.9631196056898	1	1	AGP transfer	3	uc_extent
Akkermansia muciniphila__Bacteroides dorei__Bacteroides caccae	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Alistipes onderdonkii__Bacteroides dorei	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides cellulosilyticus__Bacteroides dorei__Faecalibacterium prausnitzii	3	1	2	120	173	0.719269374516094	0.0120838109878706	13.9631196056898	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__[Eubacterium] coprostanoligenes group fam.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Bacteroides ovatus__Akkermansia muciniphila	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Bacteroides ovatus__Bacteroides sartorii	2	1	1	120	173	1.4434921149417	0.0182685715136712	114.007790619003	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__CAG-352 bromii	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__[Eubacterium] eligens group eligens	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__[Eubacterium] siraeum group siraeum	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides cellulosilyticus	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides ovatus	6	2	4	120	173	0.716889488464125	0.0638472870292962	5.09483410159318	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides sartorii	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Clostridia UCG-014 ord.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Gemmiger sp.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Muribaculaceae fam.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Segatella sp.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__UCG-002 sp.	2	1	1	120	173	1.4434921149417	0.0182685715136712	114.007790619003	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Gemmiger sp.	2	1	1	120	173	1.4434921149417	0.0182685715136712	114.007790619003	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Massiliprevotella massiliensis	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Ruminococcus sp.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Segatella sp.__Faecalibacterium prausnitzii	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides fragilis__Faecalibacterium prausnitzii	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides ovatus__Bacteroides dorei__Faecalibacterium prausnitzii	9	4	5	120	173	1.15802811735332	0.224827828534354	5.50597859765804	1	1	AGP transfer	3	uc_extent
Bacteroides ovatus__Bacteroides fragilis	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bifidobacterium breve__Bacteroides dorei	2	1	1	120	173	1.4434921149417	0.0182685715136712	114.007790619003	1	1	AGP transfer	3	uc_extent
Clostridia UCG-014 ord.__Bacteroides dorei	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Agathobacter faecis__Bacteroides dorei	2	1	1	120	173	1.4434921149417	0.0182685715136712	114.007790619003	1	1	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Bacteroides dorei__Bacteroides ovatus	2	1	1	120	173	1.4434921149417	0.0182685715136712	114.007790619003	1	1	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Bacteroides dorei__Lachnospiraceae fam.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Bacteroides ovatus	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__CAG-352 bromii	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Faecalibacterium prausnitzii__Clostridia UCG-014 ord.	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Gemmiger sp.	2	1	1	120	173	1.4434921149417	0.0182685715136712	114.007790619003	1	1	AGP transfer	3	uc_extent
Lachnospiraceae fam.__Faecalibacterium prausnitzii__Bacteroides dorei	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Prevotellaceae NK3B31 group sp.__Faecalibacterium prausnitzii	1	0	1	120	173	0	0	56.1765258025399	1	1	AGP transfer	3	uc_extent
Bacteroides dorei__Akkermansia muciniphila__Faecalibacterium prausnitzii	6	6	0	115	170	Inf	1.78895246646358	Inf	0.00398613246314836	0.406585511241132	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Bacteroides dorei__Agathobacter faecis	7	6	1	115	170	9.23746923700302	1.0980576732187	429.44787336774	0.0185590898553036	0.688380281690141	AGP transfer	4	uc_extent
Segatella sp.__Prevotellaceae fam.__Faecalibacterium prausnitzii	4	4	0	115	170	Inf	0.988739527802743	Inf	0.0256862327764547	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Muribaculaceae fam.__Faecalibacterium prausnitzii	3	3	0	115	170	Inf	0.615257074997141	Inf	0.0646742646692879	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides sartorii__Bacteroides dorei	3	3	0	115	170	Inf	0.615257074997141	Inf	0.0646742646692879	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides ovatus__Agathobacter faecis	5	0	5	115	170	0	0	1.59955832044356	0.0838629673994277	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Bifidobacterium breve	5	0	5	115	170	0	0	1.59955832044356	0.0838629673994277	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides sp.__Faecalibacterium prausnitzii__Bacteroides dorei	5	0	5	115	170	0	0	1.59955832044356	0.0838629673994277	0.688380281690141	AGP transfer	4	uc_extent
Akkermansia sp.__Bacteroides dorei	6	0	6	115	170	0	0	1.23932072311609	0.0843885016182564	0.688380281690141	AGP transfer	4	uc_extent
Agathobacter faecis__Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides ovatus	9	1	8	115	170	0.178423704959608	0.00397336758651596	1.36169764157361	0.0891892565015663	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides cellulosilyticus__Faecalibacterium prausnitzii	9	1	8	115	170	0.178423704959608	0.00397336758651596	1.36169764157361	0.0891892565015663	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides ovatus__Faecalibacterium prausnitzii__Agathobacter faecis	8	1	7	115	170	0.205123526064081	0.00449785153058848	1.63180248557243	0.149040865092582	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Alistipes onderdonkii	4	0	4	115	170	0	0	2.22923744296567	0.150471305071953	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__UCG-002 sp.__Faecalibacterium prausnitzii	4	0	4	115	170	0	0	2.22923744296567	0.150471305071953	0.688380281690141	AGP transfer	4	uc_extent
Blautia sp.	4	0	4	115	170	0	0	2.22923744296567	0.150471305071953	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides eggerthii	5	4	1	115	170	6.05400312575166	0.589123739484118	301.177853467847	0.161561536296177	0.688380281690141	AGP transfer	4	uc_extent
Akkermansia muciniphila__Clostridia UCG-014 ord.	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Akkermansia muciniphila__UCG-002 sp.	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides dorei__Dialister invisus	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides fragilis__Bacteroides dorei	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Bacteroides thetaiotaomicron__Bacteroides ovatus	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Agathobacter faecis__Christensenellaceae R-7 group sp.	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Dialister invisus	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Segatella sp.__Bacteroides dorei__Faecalibacterium prausnitzii__Clostridia UCG-014 ord.	2	2	0	115	170	Inf	0.278347353742798	Inf	0.161971830985916	0.688380281690141	AGP transfer	4	uc_extent
Christensenellaceae R-7 group sp.__Bacteroides dorei	3	0	3	115	170	0	0	3.57210244091963	0.275389177168273	0.914619883040936	AGP transfer	4	uc_extent
Segatella sp.__Agathobacter faecis__Faecalibacterium prausnitzii	3	0	3	115	170	0	0	3.57210244091963	0.275389177168273	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides thetaiotaomicron__Faecalibacterium prausnitzii__Bacteroides ovatus	4	3	1	115	170	4.50350750924532	0.356515227925558	238.70428319353	0.306423432643285	0.914619883040936	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Bacteroides dorei__UCG-002 sp.	4	3	1	115	170	4.50350750924532	0.356515227925558	238.70428319353	0.306423432643285	0.914619883040936	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__UCG-002 sp.	4	3	1	115	170	4.50350750924532	0.356515227925558	238.70428319353	0.306423432643285	0.914619883040936	AGP transfer	4	uc_extent
Ruminococcus bromii	4	3	1	115	170	4.50350750924532	0.356515227925558	238.70428319353	0.306423432643285	0.914619883040936	AGP transfer	4	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__Bacteroides dorei__Agathobacter faecis	17	9	8	115	170	1.71591555542175	0.567707719353709	5.28761193906316	0.313288898053785	0.914619883040936	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Blautia sp.	5	3	2	115	170	2.24345484417524	0.252811690106391	27.2621333167614	0.396044717431009	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides dorei__Agathobacter faecis__Faecalibacterium prausnitzii__Bacteroides sp.	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides fragilis	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides intestinalis	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides ovatus__Bacteroides fragilis	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides dorei__Clostridia UCG-014 ord.__Faecalibacterium prausnitzii	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides eggerthii__Bacteroides dorei	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Bacteroides sp.__Bacteroides dorei__Bacteroides ovatus	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Enterobacterales ord.__Bacteroides dorei	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Enterobacteriaceae fam.__Bacteroides dorei__Faecalibacterium prausnitzii	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Bifidobacterium breve	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Parabacteroides distasonis__Bacteroides dorei	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Prevotellaceae fam.__Bacteroides dorei	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Segatella sp.__UCG-002 sp.	1	1	0	115	170	Inf	0.0379038863815737	Inf	0.403508771929825	0.914619883040936	AGP transfer	4	uc_extent
Akkermansia muciniphila__Bacillota phy.	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Bacteroides caccae__Akkermansia muciniphila	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Bacteroides dorei__Agathobacter faecis__Bacteroides ovatus	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides thetaiotaomicron	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Christensenellaceae R-7 group sp.	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Bacteroides dorei__Parabacteroides distasonis	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Gemmiger sp.	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Muribaculaceae fam.__Faecalibacterium prausnitzii	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__Agathobacter faecis__Bacteroides dorei	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__Prevotellaceae fam.	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Segatella sp.__Faecalibacterium prausnitzii__UCG-002 sp.	2	0	2	115	170	0	0	7.87312285604693	0.516926118112182	0.941544000847188	AGP transfer	4	uc_extent
Bacteroides caccae__Bacteroides dorei	3	2	1	115	170	2.97955200936671	0.153429908107258	177.30081868473	0.567281876118156	0.98072459939071	AGP transfer	4	uc_extent
Muribaculaceae fam.__Bacteroides dorei	3	2	1	115	170	2.97955200936671	0.153429908107258	177.30081868473	0.567281876118156	0.98072459939071	AGP transfer	4	uc_extent
UCG-002 sp.__Bacteroides dorei	3	2	1	115	170	2.97955200936671	0.153429908107258	177.30081868473	0.567281876118156	0.98072459939071	AGP transfer	4	uc_extent
Bifidobacterium breve__Faecalibacterium prausnitzii	4	1	3	115	170	0.489417168257621	0.0092267849355244	6.18219407102842	0.650142793457233	1	AGP transfer	4	uc_extent
Agathobacter faecis__Faecalibacterium prausnitzii__Bacteroides dorei	5	1	4	115	170	0.365144484391615	0.0073333708226674	3.75214006819358	0.651387836896886	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis__Bacteroides ovatus	5	1	4	115	170	0.365144484391615	0.0073333708226674	3.75214006819358	0.651387836896886	1	AGP transfer	4	uc_extent
UCG-002 sp.__Faecalibacterium prausnitzii	8	3	5	115	170	0.884278725174682	0.134618520645366	4.64952437483234	1	1	AGP transfer	4	uc_extent
[Eubacterium] coprostanoligenes group fam.	3	1	2	115	170	0.737604815342673	0.0123878760372041	14.3240318453381	1	1	AGP transfer	4	uc_extent
Bacteroides cellulosilyticus__Bacteroides dorei__Faecalibacterium prausnitzii	3	1	2	115	170	0.737604815342673	0.0123878760372041	14.3240318453381	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides ovatus__Agathobacter faecis	6	2	4	115	170	0.73528197507542	0.0654543244053081	5.22880312113861	1	1	AGP transfer	4	uc_extent
Akkermansia muciniphila__Bacteroides dorei__Bacteroides caccae	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Alistipes onderdonkii__Bacteroides dorei	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__[Eubacterium] coprostanoligenes group fam.	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides ovatus__Akkermansia muciniphila	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Bacteroides ovatus__Bacteroides sartorii	2	1	1	115	170	1.48032174761632	0.0187302266636047	116.941188137744	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__CAG-352 bromii	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__[Eubacterium] eligens group eligens	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__[Eubacterium] siraeum group siraeum	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides cellulosilyticus	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Bacteroides sartorii	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Clostridia UCG-014 ord.	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Gemmiger sp.	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Muribaculaceae fam.	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__Segatella sp.	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Faecalibacterium prausnitzii__UCG-002 sp.	2	1	1	115	170	1.48032174761632	0.0187302266636047	116.941188137744	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Gemmiger sp.	2	1	1	115	170	1.48032174761632	0.0187302266636047	116.941188137744	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Massiliprevotella massiliensis	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Ruminococcus sp.	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides dorei__Segatella sp.__Faecalibacterium prausnitzii	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides fragilis__Faecalibacterium prausnitzii	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bacteroides ovatus__Bacteroides fragilis	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Bifidobacterium breve__Bacteroides dorei	2	1	1	115	170	1.48032174761632	0.0187302266636047	116.941188137744	1	1	AGP transfer	4	uc_extent
Clostridia UCG-014 ord.__Bacteroides dorei	1	0	1	115	170	0	0	57.6011859067687	1	1	AGP transfer	4	uc_extent
Faecalibacterium prausnitzii__Agathobacter faecis__Bacteroides dorei	2	1	1	115	170	1.48032174761632	0.0187302266636047	116.941188137744	1	1	AGP transfer	4	uc_extent
